timestamp,phase_A_voltage,phase_B_voltage,phase_C_voltage,line_current,frequency,power_factor,thd_percent
0.134000,-309.093368,67.571300,241.522068,2.524472,50.037297,0.958173,2.124953
0.134200,-314.789527,87.398942,227.390586,2.515708,50.037339,0.958184,2.125136
0.134400,-319.243356,106.881660,212.361696,2.508856,50.037381,0.958196,2.125318
0.134600,-322.437278,125.942566,196.494712,2.503943,50.037422,0.958207,2.125501
0.134800,-324.358687,144.506433,179.852254,2.500987,50.037464,0.958219,2.125683
0.135000,-325.000000,162.500000,162.500000,2.500000,50.037506,0.958230,2.125866
0.135200,-324.358687,179.852254,144.506433,2.500987,50.037547,0.958242,2.126048
0.135400,-322.437278,196.494712,125.942566,2.503943,50.037589,0.958253,2.126231
0.135600,-319.243356,212.361696,106.881660,2.508856,50.037630,0.958265,2.126413
0.135800,-314.789527,227.390586,87.398942,2.515708,50.037671,0.958276,2.126595
0.136000,-309.093368,241.522068,67.571300,2.524472,50.037713,0.958288,2.126778
0.136200,-302.177358,254.700374,47.476984,2.535112,50.037754,0.958299,2.126960
0.136400,-294.068792,266.873493,27.195299,2.547586,50.037795,0.958310,2.127142
0.136600,-284.799671,277.993385,6.806286,2.561847,50.037836,0.958322,2.127325
0.136800,-274.406576,288.016163,-13.609587,2.577836,50.037877,0.958333,2.127507
0.137000,-262.930523,296.902274,-33.971751,2.595492,50.037918,0.958345,2.127689
0.137200,-250.416804,304.616647,-54.199843,2.614743,50.037959,0.958356,2.127871
0.137400,-236.914804,311.128837,-74.214033,2.635516,50.038000,0.958367,2.128054
0.137600,-222.477809,316.413143,-93.935334,2.657726,50.038041,0.958379,2.128236
0.137800,-207.162797,320.448712,-113.285915,2.681288,50.038081,0.958390,2.128418
0.138000,-191.030207,323.219616,-132.189409,2.706107,50.038122,0.958402,2.128600
0.138200,-174.143708,324.714920,-150.571211,2.732087,50.038163,0.958413,2.128782
0.138400,-156.569944,324.928722,-168.358778,2.759123,50.038203,0.958425,2.128964
0.138600,-138.378270,323.860179,-185.481909,2.787110,50.038244,0.958436,2.129147
0.138800,-119.640480,321.513508,-201.873029,2.815938,50.038284,0.958447,2.129329
0.139000,-100.430523,317.897970,-217.467447,2.845492,50.038325,0.958459,2.129511
0.139200,-80.824213,313.027834,-232.203621,2.875655,50.038365,0.958470,2.129693
0.139400,-60.898927,306.922320,-246.023393,2.906309,50.038405,0.958481,2.129875
0.139600,-40.733301,299.605524,-258.872223,2.937333,50.038445,0.958493,2.130057
0.139800,-20.406919,291.106322,-270.699403,2.968605,50.038486,0.958504,2.130239
0.140000,0.000000,281.458256,-281.458256,3.000000,50.038526,0.958516,2.130421
0.140200,20.406919,270.699403,-291.106322,3.031395,50.038566,0.958527,2.130603
0.140400,40.733301,258.872223,-299.605524,3.062667,50.038606,0.958538,2.130785
0.140600,60.898927,246.023393,-306.922320,3.093691,50.038646,0.958550,2.130967
0.140800,80.824213,232.203621,-313.027834,3.124345,50.038685,0.958561,2.131148
0.141000,100.430523,217.467447,-317.897970,3.154508,50.038725,0.958572,2.131330
0.141200,119.640480,201.873029,-321.513508,3.184062,50.038765,0.958584,2.131512
0.141400,138.378270,185.481909,-323.860179,3.212890,50.038805,0.958595,2.131694
0.141600,156.569944,168.358778,-324.928722,3.240877,50.038844,0.958606,2.131876
0.141800,174.143708,150.571211,-324.714920,3.267913,50.038884,0.958618,2.132058
0.142000,191.030207,132.189409,-323.219616,3.293893,50.038923,0.958629,2.132240
0.142200,207.162797,113.285915,-320.448712,3.318712,50.038963,0.958640,2.132421
0.142400,222.477809,93.935334,-316.413143,3.342274,50.039002,0.958652,2.132603
0.142600,236.914804,74.214033,-311.128837,3.364484,50.039041,0.958663,2.132785
0.142800,250.416804,54.199843,-304.616647,3.385257,50.039080,0.958674,2.132967
0.143000,262.930523,33.971751,-296.902274,3.404508,50.039120,0.958686,2.133148
0.143200,274.406576,13.609587,-288.016163,3.422164,50.039159,0.958697,2.133330
0.143400,284.799671,-6.806286,-277.993385,3.438153,50.039198,0.958708,2.133512
0.143600,294.068792,-27.195299,-266.873493,3.452414,50.039237,0.958720,2.133693
0.143800,302.177358,-47.476984,-254.700374,3.464888,50.039276,0.958731,2.133875
0.144000,309.093368,-67.571300,-241.522068,3.475528,50.039314,0.958742,2.134056
0.144200,314.789527,-87.398942,-227.390586,3.484292,50.039353,0.958754,2.134238
0.144400,319.243356,-106.881660,-212.361696,3.491144,50.039392,0.958765,2.134420
0.144600,322.437278,-125.942566,-196.494712,3.496057,50.039431,0.958776,2.134601
0.144800,324.358687,-144.506433,-179.852254,3.499013,50.039469,0.958787,2.134783
0.145000,325.000000,-162.500000,-162.500000,3.500000,50.039508,0.958799,2.134964
0.145200,324.358687,-179.852254,-144.506433,3.499013,50.039546,0.958810,2.135146
0.145400,322.437278,-196.494712,-125.942566,3.496057,50.039585,0.958821,2.135327
0.145600,319.243356,-212.361696,-106.881660,3.491144,50.039623,0.958833,2.135509
0.145800,314.789527,-227.390586,-87.398942,3.484292,50.039661,0.958844,2.135690
0.146000,309.093368,-241.522068,-67.571300,3.475528,50.039700,0.958855,2.135871
0.146200,302.177358,-254.700374,-47.476984,3.464888,50.039738,0.958866,2.136053
0.146400,294.068792,-266.873493,-27.195299,3.452414,50.039776,0.958878,2.136234
0.146600,284.799671,-277.993385,-6.806286,3.438153,50.039814,0.958889,2.136416
0.146800,274.406576,-288.016163,13.609587,3.422164,50.039852,0.958900,2.136597
0.147000,262.930523,-296.902274,33.971751,3.404508,50.039890,0.958911,2.136778
0.147200,250.416804,-304.616647,54.199843,3.385257,50.039928,0.958923,2.136959
0.147400,236.914804,-311.128837,74.214033,3.364484,50.039965,0.958934,2.137141
0.147600,222.477809,-316.413143,93.935334,3.342274,50.040003,0.958945,2.137322
0.147800,207.162797,-320.448712,113.285915,3.318712,50.040041,0.958956,2.137503
0.148000,191.030207,-323.219616,132.189409,3.293893,50.040078,0.958968,2.137684
0.148200,174.143708,-324.714920,150.571211,3.267913,50.040116,0.958979,2.137866
0.148400,156.569944,-324.928722,168.358778,3.240877,50.040153,0.958990,2.138047
0.148600,138.378270,-323.860179,185.481909,3.212890,50.040191,0.959001,2.138228
0.148800,119.640480,-321.513508,201.873029,3.184062,50.040228,0.959013,2.138409
0.149000,100.430523,-317.897970,217.467447,3.154508,50.040265,0.959024,2.138590
0.149200,80.824213,-313.027834,232.203621,3.124345,50.040303,0.959035,2.138771
0.149400,60.898927,-306.922320,246.023393,3.093691,50.040340,0.959046,2.138952
0.149600,40.733301,-299.605524,258.872223,3.062667,50.040377,0.959057,2.139133
0.149800,20.406919,-291.106322,270.699403,3.031395,50.040414,0.959069,2.139315
0.150000,-0.000000,-281.458256,281.458256,3.000000,50.040451,0.959080,2.139496
0.150200,-20.406919,-270.699403,291.106322,2.968605,50.040488,0.959091,2.139677
0.150400,-40.733301,-258.872223,299.605524,2.937333,50.040525,0.959102,2.139858
0.150600,-60.898927,-246.023393,306.922320,2.906309,50.040561,0.959113,2.140038
0.150800,-80.824213,-232.203621,313.027834,2.875655,50.040598,0.959125,2.140219
0.151000,-100.430523,-217.467447,317.897970,2.845492,50.040635,0.959136,2.140400
0.151200,-119.640480,-201.873029,321.513508,2.815938,50.040671,0.959147,2.140581
0.151400,-138.378270,-185.481909,323.860179,2.787110,50.040708,0.959158,2.140762
0.151600,-156.569944,-168.358778,324.928722,2.759123,50.040744,0.959169,2.140943
0.151800,-174.143708,-150.571211,324.714920,2.732087,50.040781,0.959180,2.141124
0.152000,-191.030207,-132.189409,323.219616,2.706107,50.040817,0.959192,2.141305
0.152200,-207.162797,-113.285915,320.448712,2.681288,50.040853,0.959203,2.141485
0.152400,-222.477809,-93.935334,316.413143,2.657726,50.040889,0.959214,2.141666
0.152600,-236.914804,-74.214033,311.128837,2.635516,50.040926,0.959225,2.141847
0.152800,-250.416804,-54.199843,304.616647,2.614743,50.040962,0.959236,2.142028
0.153000,-262.930523,-33.971751,296.902274,2.595492,50.040998,0.959247,2.142208
0.153200,-274.406576,-13.609587,288.016163,2.577836,50.041034,0.959258,2.142389
0.153400,-284.799671,6.806286,277.993385,2.561847,50.041069,0.959270,2.142570
0.153600,-294.068792,27.195299,266.873493,2.547586,50.041105,0.959281,2.142751
0.153800,-302.177358,47.476984,254.700374,2.535112,50.041141,0.959292,2.142931
0.154000,-309.093368,67.571300,241.522068,2.524472,50.041177,0.959303,2.143112
0.154200,-314.789527,87.398942,227.390586,2.515708,50.041212,0.959314,2.143292
0.154400,-319.243356,106.881660,212.361696,2.508856,50.041248,0.959325,2.143473
0.154600,-322.437278,125.942566,196.494712,2.503943,50.041283,0.959336,2.143654
0.154800,-324.358687,144.506433,179.852254,2.500987,50.041319,0.959347,2.143834
0.155000,-325.000000,162.500000,162.500000,2.500000,50.041354,0.959359,2.144015
0.155200,-324.358687,179.852254,144.506433,2.500987,50.041389,0.959370,2.144195
0.155400,-322.437278,196.494712,125.942566,2.503943,50.041425,0.959381,2.144376
0.155600,-319.243356,212.361696,106.881660,2.508856,50.041460,0.959392,2.144556
0.155800,-314.789527,227.390586,87.398942,2.515708,50.041495,0.959403,2.144736
0.156000,-309.093368,241.522068,67.571300,2.524472,50.041530,0.959414,2.144917
0.156200,-302.177358,254.700374,47.476984,2.535112,50.041565,0.959425,2.145097
0.156400,-294.068792,266.873493,27.195299,2.547586,50.041600,0.959436,2.145278
0.156600,-284.799671,277.993385,6.806286,2.561847,50.041634,0.959447,2.145458
0.156800,-274.406576,288.016163,-13.609587,2.577836,50.041669,0.959458,2.145638
0.157000,-262.930523,296.902274,-33.971751,2.595492,50.041704,0.959469,2.145819
0.157200,-250.416804,304.616647,-54.199843,2.614743,50.041739,0.959481,2.145999
0.157400,-236.914804,311.128837,-74.214033,2.635516,50.041773,0.959492,2.146179
0.157600,-222.477809,316.413143,-93.935334,2.657726,50.041808,0.959503,2.146359
0.157800,-207.162797,320.448712,-113.285915,2.681288,50.041842,0.959514,2.146540
0.158000,-191.030207,323.219616,-132.189409,2.706107,50.041876,0.959525,2.146720
0.158200,-174.143708,324.714920,-150.571211,2.732087,50.041911,0.959536,2.146900
0.158400,-156.569944,324.928722,-168.358778,2.759123,50.041945,0.959547,2.147080
0.158600,-138.378270,323.860179,-185.481909,2.787110,50.041979,0.959558,2.147260
0.158800,-119.640480,321.513508,-201.873029,2.815938,50.042013,0.959569,2.147440
0.159000,-100.430523,317.897970,-217.467447,2.845492,50.042047,0.959580,2.147621
0.159200,-80.824213,313.027834,-232.203621,2.875655,50.042081,0.959591,2.147801
0.159400,-60.898927,306.922320,-246.023393,2.906309,50.042115,0.959602,2.147981
0.159600,-40.733301,299.605524,-258.872223,2.937333,50.042149,0.959613,2.148161
0.159800,-20.406919,291.106322,-270.699403,2.968605,50.042183,0.959624,2.148341
0.160000,-0.000000,281.458256,-281.458256,3.000000,50.042216,0.959635,2.148521
0.160200,20.406919,270.699403,-291.106322,3.031395,50.042250,0.959646,2.148701
0.160400,40.733301,258.872223,-299.605524,3.062667,50.042284,0.959657,2.148881
0.160600,60.898927,246.023393,-306.922320,3.093691,50.042317,0.959668,2.149061
0.160800,80.824213,232.203621,-313.027834,3.124345,50.042351,0.959679,2.149241
0.161000,100.430523,217.467447,-317.897970,3.154508,50.042384,0.959690,2.149420
0.161200,119.640480,201.873029,-321.513508,3.184062,50.042417,0.959701,2.149600
0.161400,138.378270,185.481909,-323.860179,3.212890,50.042450,0.959712,2.149780
0.161600,156.569944,168.358778,-324.928722,3.240877,50.042484,0.959723,2.149960
0.161800,174.143708,150.571211,-324.714920,3.267913,50.042517,0.959734,2.150140
0.162000,191.030207,132.189409,-323.219616,3.293893,50.042550,0.959745,2.150320
0.162200,207.162797,113.285915,-320.448712,3.318712,50.042583,0.959756,2.150499
0.162400,222.477809,93.935334,-316.413143,3.342274,50.042616,0.959767,2.150679
0.162600,236.914804,74.214033,-311.128837,3.364484,50.042648,0.959778,2.150859
0.162800,250.416804,54.199843,-304.616647,3.385257,50.042681,0.959789,2.151039
0.163000,262.930523,33.971751,-296.902274,3.404508,50.042714,0.959800,2.151218
0.163200,274.406576,13.609587,-288.016163,3.422164,50.042746,0.959811,2.151398
0.163400,284.799671,-6.806286,-277.993385,3.438153,50.042779,0.959822,2.151578
0.163600,294.068792,-27.195299,-266.873493,3.452414,50.042812,0.959833,2.151757
0.163800,302.177358,-47.476984,-254.700374,3.464888,50.042844,0.959844,2.151937
0.164000,309.093368,-67.571300,-241.522068,3.475528,50.042876,0.959855,2.152116
0.164200,314.789527,-87.398942,-227.390586,3.484292,50.042909,0.959865,2.152296
0.164400,319.243356,-106.881660,-212.361696,3.491144,50.042941,0.959876,2.152475
0.164600,322.437278,-125.942566,-196.494712,3.496057,50.042973,0.959887,2.152655
0.164800,324.358687,-144.506433,-179.852254,3.499013,50.043005,0.959898,2.152834
0.165000,325.000000,-162.500000,-162.500000,3.500000,50.043037,0.959909,2.153014
0.165200,324.358687,-179.852254,-144.506433,3.499013,50.043069,0.959920,2.153193
0.165400,322.437278,-196.494712,-125.942566,3.496057,50.043101,0.959931,2.153373
0.165600,319.243356,-212.361696,-106.881660,3.491144,50.043133,0.959942,2.153552
0.165800,314.789527,-227.390586,-87.398942,3.484292,50.043164,0.959953,2.153731
0.166000,309.093368,-241.522068,-67.571300,3.475528,50.043196,0.959964,2.153911
0.166200,302.177358,-254.700374,-47.476984,3.464888,50.043228,0.959975,2.154090
0.166400,294.068792,-266.873493,-27.195299,3.452414,50.043259,0.959985,2.154269
0.166600,284.799671,-277.993385,-6.806286,3.438153,50.043291,0.959996,2.154449
0.166800,274.406576,-288.016163,13.609587,3.422164,50.043322,0.960007,2.154628
0.167000,262.930523,-296.902274,33.971751,3.404508,50.043354,0.960018,2.154807
0.167200,250.416804,-304.616647,54.199843,3.385257,50.043385,0.960029,2.154986
0.167400,236.914804,-311.128837,74.214033,3.364484,50.043416,0.960040,2.155166
0.167600,222.477809,-316.413143,93.935334,3.342274,50.043447,0.960051,2.155345
0.167800,207.162797,-320.448712,113.285915,3.318712,50.043478,0.960062,2.155524
0.168000,191.030207,-323.219616,132.189409,3.293893,50.043509,0.960072,2.155703
0.168200,174.143708,-324.714920,150.571211,3.267913,50.043540,0.960083,2.155882
0.168400,156.569944,-324.928722,168.358778,3.240877,50.043571,0.960094,2.156061
0.168600,138.378270,-323.860179,185.481909,3.212890,50.043602,0.960105,2.156240
0.168800,119.640480,-321.513508,201.873029,3.184062,50.043632,0.960116,2.156419
0.169000,100.430523,-317.897970,217.467447,3.154508,50.043663,0.960127,2.156598
0.169200,80.824213,-313.027834,232.203621,3.124345,50.043694,0.960138,2.156777
0.169400,60.898927,-306.922320,246.023393,3.093691,50.043724,0.960148,2.156956
0.169600,40.733301,-299.605524,258.872223,3.062667,50.043755,0.960159,2.157135
0.169800,20.406919,-291.106322,270.699403,3.031395,50.043785,0.960170,2.157314
0.170000,-0.000000,-281.458256,281.458256,3.000000,50.043815,0.960181,2.157493
0.170200,-20.406919,-270.699403,291.106322,2.968605,50.043846,0.960192,2.157672
0.170400,-40.733301,-258.872223,299.605524,2.937333,50.043876,0.960202,2.157851
0.170600,-60.898927,-246.023393,306.922320,2.906309,50.043906,0.960213,2.158030
0.170800,-80.824213,-232.203621,313.027834,2.875655,50.043936,0.960224,2.158209
0.171000,-100.430523,-217.467447,317.897970,2.845492,50.043966,0.960235,2.158387
0.171200,-119.640480,-201.873029,321.513508,2.815938,50.043996,0.960246,2.158566
0.171400,-138.378270,-185.481909,323.860179,2.787110,50.044026,0.960256,2.158745
0.171600,-156.569944,-168.358778,324.928722,2.759123,50.044055,0.960267,2.158924
0.171800,-174.143708,-150.571211,324.714920,2.732087,50.044085,0.960278,2.159102
0.172000,-191.030207,-132.189409,323.219616,2.706107,50.044115,0.960289,2.159281
0.172200,-207.162797,-113.285915,320.448712,2.681288,50.044144,0.960300,2.159460
0.172400,-222.477809,-93.935334,316.413143,2.657726,50.044174,0.960310,2.159638
0.172600,-236.914804,-74.214033,311.128837,2.635516,50.044203,0.960321,2.159817
0.172800,-250.416804,-54.199843,304.616647,2.614743,50.044232,0.960332,2.159996
0.173000,-262.930523,-33.971751,296.902274,2.595492,50.044262,0.960343,2.160174
0.173200,-274.406576,-13.609587,288.016163,2.577836,50.044291,0.960353,2.160353
0.173400,-284.799671,6.806286,277.993385,2.561847,50.044320,0.960364,2.160531
0.173600,-294.068792,27.195299,266.873493,2.547586,50.044349,0.960375,2.160710
0.173800,-302.177358,47.476984,254.700374,2.535112,50.044378,0.960386,2.160888
0.174000,-309.093368,67.571300,241.522068,2.524472,50.044407,0.960396,2.161067
0.174200,-314.789527,87.398942,227.390586,2.515708,50.044436,0.960407,2.161245
0.174400,-319.243356,106.881660,212.361696,2.508856,50.044464,0.960418,2.161424
0.174600,-322.437278,125.942566,196.494712,2.503943,50.044493,0.960429,2.161602
0.174800,-324.358687,144.506433,179.852254,2.500987,50.044522,0.960439,2.161780
0.175000,-325.000000,162.500000,162.500000,2.500000,50.044550,0.960450,2.161959
0.175200,-324.358687,179.852254,144.506433,2.500987,50.044579,0.960461,2.162137
0.175400,-322.437278,196.494712,125.942566,2.503943,50.044607,0.960471,2.162315
0.175600,-319.243356,212.361696,106.881660,2.508856,50.044636,0.960482,2.162494
0.175800,-314.789527,227.390586,87.398942,2.515708,50.044664,0.960493,2.162672
0.176000,-309.093368,241.522068,67.571300,2.524472,50.044692,0.960503,2.162850
0.176200,-302.177358,254.700374,47.476984,2.535112,50.044720,0.960514,2.163028
0.176400,-294.068792,266.873493,27.195299,2.547586,50.044748,0.960525,2.163206
0.176600,-284.799671,277.993385,6.806286,2.561847,50.044776,0.960536,2.163385
0.176800,-274.406576,288.016163,-13.609587,2.577836,50.044804,0.960546,2.163563
0.177000,-262.930523,296.902274,-33.971751,2.595492,50.044832,0.960557,2.163741
0.177200,-250.416804,304.616647,-54.199843,2.614743,50.044860,0.960568,2.163919
0.177400,-236.914804,311.128837,-74.214033,2.635516,50.044888,0.960578,2.164097
0.177600,-222.477809,316.413143,-93.935334,2.657726,50.044915,0.960589,2.164275
0.177800,-207.162797,320.448712,-113.285915,2.681288,50.044943,0.960600,2.164453
0.178000,-191.030207,323.219616,-132.189409,2.706107,50.044970,0.960610,2.164631
0.178200,-174.143708,324.714920,-150.571211,2.732087,50.044998,0.960621,2.164809
0.178400,-156.569944,324.928722,-168.358778,2.759123,50.045025,0.960632,2.164987
0.178600,-138.378270,323.860179,-185.481909,2.787110,50.045052,0.960642,2.165165
0.178800,-119.640480,321.513508,-201.873029,2.815938,50.045080,0.960653,2.165343
0.179000,-100.430523,317.897970,-217.467447,2.845492,50.045107,0.960663,2.165521
0.179200,-80.824213,313.027834,-232.203621,2.875655,50.045134,0.960674,2.165699
0.179400,-60.898927,306.922320,-246.023393,2.906309,50.045161,0.960685,2.165876
0.179600,-40.733301,299.605524,-258.872223,2.937333,50.045188,0.960695,2.166054
0.179800,-20.406919,291.106322,-270.699403,2.968605,50.045215,0.960706,2.166232
0.180000,0.000000,281.458256,-281.458256,3.000000,50.045241,0.960717,2.166410
0.180200,20.406919,270.699403,-291.106322,3.031395,50.045268,0.960727,2.166588
0.180400,40.733301,258.872223,-299.605524,3.062667,50.045295,0.960738,2.166765
0.180600,60.898927,246.023393,-306.922320,3.093691,50.045321,0.960748,2.166943
0.180800,80.824213,232.203621,-313.027834,3.124345,50.045348,0.960759,2.167121
0.181000,100.430523,217.467447,-317.897970,3.154508,50.045374,0.960770,2.167298
0.181200,119.640480,201.873029,-321.513508,3.184062,50.045401,0.960780,2.167476
0.181400,138.378270,185.481909,-323.860179,3.212890,50.045427,0.960791,2.167653
0.181600,156.569944,168.358778,-324.928722,3.240877,50.045453,0.960801,2.167831
0.181800,174.143708,150.571211,-324.714920,3.267913,50.045479,0.960812,2.168009
0.182000,191.030207,132.189409,-323.219616,3.293893,50.045505,0.960822,2.168186
0.182200,207.162797,113.285915,-320.448712,3.318712,50.045531,0.960833,2.168364
0.182400,222.477809,93.935334,-316.413143,3.342274,50.045557,0.960844,2.168541
0.182600,236.914804,74.214033,-311.128837,3.364484,50.045583,0.960854,2.168719
0.182800,250.416804,54.199843,-304.616647,3.385257,50.045609,0.960865,2.168896
0.183000,262.930523,33.971751,-296.902274,3.404508,50.045635,0.960875,2.169073
0.183200,274.406576,13.609587,-288.016163,3.422164,50.045660,0.960886,2.169251
0.183400,284.799671,-6.806286,-277.993385,3.438153,50.045686,0.960896,2.169428
0.183600,294.068792,-27.195299,-266.873493,3.452414,50.045711,0.960907,2.169605
0.183800,302.177358,-47.476984,-254.700374,3.464888,50.045737,0.960917,2.169783
0.184000,309.093368,-67.571300,-241.522068,3.475528,50.045762,0.960928,2.169960
0.184200,314.789527,-87.398942,-227.390586,3.484292,50.045787,0.960938,2.170137
0.184400,319.243356,-106.881660,-212.361696,3.491144,50.045813,0.960949,2.170314
0.184600,322.437278,-125.942566,-196.494712,3.496057,50.045838,0.960959,2.170492
0.184800,324.358687,-144.506433,-179.852254,3.499013,50.045863,0.960970,2.170669
0.185000,325.000000,-162.500000,-162.500000,3.500000,50.045888,0.960980,2.170846
0.185200,324.358687,-179.852254,-144.506433,3.499013,50.045913,0.960991,2.171023
0.185400,322.437278,-196.494712,-125.942566,3.496057,50.045937,0.961001,2.171200
0.185600,319.243356,-212.361696,-106.881660,3.491144,50.045962,0.961012,2.171377
0.185800,314.789527,-227.390586,-87.398942,3.484292,50.045987,0.961022,2.171554
0.186000,309.093368,-241.522068,-67.571300,3.475528,50.046012,0.961033,2.171732
0.186200,302.177358,-254.700374,-47.476984,3.464888,50.046036,0.961043,2.171909
0.186400,294.068792,-266.873493,-27.195299,3.452414,50.046061,0.961054,2.172086
0.186600,284.799671,-277.993385,-6.806286,3.438153,50.046085,0.961064,2.172262
0.186800,274.406576,-288.016163,13.609587,3.422164,50.046109,0.961075,2.172439
0.187000,262.930523,-296.902274,33.971751,3.404508,50.046134,0.961085,2.172616
0.187200,250.416804,-304.616647,54.199843,3.385257,50.046158,0.961096,2.172793
0.187400,236.914804,-311.128837,74.214033,3.364484,50.046182,0.961106,2.172970
0.187600,222.477809,-316.413143,93.935334,3.342274,50.046206,0.961117,2.173147
0.187800,207.162797,-320.448712,113.285915,3.318712,50.046230,0.961127,2.173324
0.188000,191.030207,-323.219616,132.189409,3.293893,50.046254,0.961138,2.173501
0.188200,174.143708,-324.714920,150.571211,3.267913,50.046278,0.961148,2.173677
0.188400,156.569944,-324.928722,168.358778,3.240877,50.046301,0.961158,2.173854
0.188600,138.378270,-323.860179,185.481909,3.212890,50.046325,0.961169,2.174031
0.188800,119.640480,-321.513508,201.873029,3.184062,50.046349,0.961179,2.174207
0.189000,100.430523,-317.897970,217.467447,3.154508,50.046372,0.961190,2.174384
0.189200,80.824213,-313.027834,232.203621,3.124345,50.046396,0.961200,2.174561
0.189400,60.898927,-306.922320,246.023393,3.093691,50.046419,0.961210,2.174737
0.189600,40.733301,-299.605524,258.872223,3.062667,50.046442,0.961221,2.174914
0.189800,20.406919,-291.106322,270.699403,3.031395,50.046466,0.961231,2.175091
0.190000,-0.000000,-281.458256,281.458256,3.000000,50.046489,0.961242,2.175267
0.190200,-20.406919,-270.699403,291.106322,2.968605,50.046512,0.961252,2.175444
0.190400,-40.733301,-258.872223,299.605524,2.937333,50.046535,0.961262,2.175620
0.190600,-60.898927,-246.023393,306.922320,2.906309,50.046558,0.961273,2.175797
0.190800,-80.824213,-232.203621,313.027834,2.875655,50.046581,0.961283,2.175973
0.191000,-100.430523,-217.467447,317.897970,2.845492,50.046604,0.961294,2.176150
0.191200,-119.640480,-201.873029,321.513508,2.815938,50.046626,0.961304,2.176326
0.191400,-138.378270,-185.481909,323.860179,2.787110,50.046649,0.961314,2.176502
0.191600,-156.569944,-168.358778,324.928722,2.759123,50.046672,0.961325,2.176679
0.191800,-174.143708,-150.571211,324.714920,2.732087,50.046694,0.961335,2.176855
0.192000,-191.030207,-132.189409,323.219616,2.706107,50.046716,0.961345,2.177031
0.192200,-207.162797,-113.285915,320.448712,2.681288,50.046739,0.961356,2.177208
0.192400,-222.477809,-93.935334,316.413143,2.657726,50.046761,0.961366,2.177384
0.192600,-236.914804,-74.214033,311.128837,2.635516,50.046783,0.961376,2.177560
0.192800,-250.416804,-54.199843,304.616647,2.614743,50.046805,0.961387,2.177736
0.193000,-262.930523,-33.971751,296.902274,2.595492,50.046827,0.961397,2.177912
0.193200,-274.406576,-13.609587,288.016163,2.577836,50.046849,0.961407,2.178089
0.193400,-284.799671,6.806286,277.993385,2.561847,50.046871,0.961418,2.178265
0.193600,-294.068792,27.195299,266.873493,2.547586,50.046893,0.961428,2.178441
0.193800,-302.177358,47.476984,254.700374,2.535112,50.046915,0.961438,2.178617
0.194000,-309.093368,67.571300,241.522068,2.524472,50.046937,0.961449,2.178793
0.194200,-314.789527,87.398942,227.390586,2.515708,50.046958,0.961459,2.178969
0.194400,-319.243356,106.881660,212.361696,2.508856,50.046980,0.961469,2.179145
0.194600,-322.437278,125.942566,196.494712,2.503943,50.047001,0.961480,2.179321
0.194800,-324.358687,144.506433,179.852254,2.500987,50.047023,0.961490,2.179497
0.195000,-325.000000,162.500000,162.500000,2.500000,50.047044,0.961500,2.179673
0.195200,-324.358687,179.852254,144.506433,2.500987,50.047065,0.961510,2.179849
0.195400,-322.437278,196.494712,125.942566,2.503943,50.047086,0.961521,2.180024
0.195600,-319.243356,212.361696,106.881660,2.508856,50.047108,0.961531,2.180200
0.195800,-314.789527,227.390586,87.398942,2.515708,50.047129,0.961541,2.180376
0.196000,-309.093368,241.522068,67.571300,2.524472,50.047150,0.961551,2.180552
0.196200,-302.177358,254.700374,47.476984,2.535112,50.047170,0.961562,2.180728
0.196400,-294.068792,266.873493,27.195299,2.547586,50.047191,0.961572,2.180903
0.196600,-284.799671,277.993385,6.806286,2.561847,50.047212,0.961582,2.181079
0.196800,-274.406576,288.016163,-13.609587,2.577836,50.047233,0.961592,2.181255
0.197000,-262.930523,296.902274,-33.971751,2.595492,50.047253,0.961603,2.181430
0.197200,-250.416804,304.616647,-54.199843,2.614743,50.047274,0.961613,2.181606
0.197400,-236.914804,311.128837,-74.214033,2.635516,50.047294,0.961623,2.181782
0.197600,-222.477809,316.413143,-93.935334,2.657726,50.047314,0.961633,2.181957
0.197800,-207.162797,320.448712,-113.285915,2.681288,50.047335,0.961644,2.182133
0.198000,-191.030207,323.219616,-132.189409,2.706107,50.047355,0.961654,2.182308
0.198200,-174.143708,324.714920,-150.571211,2.732087,50.047375,0.961664,2.182484
0.198400,-156.569944,324.928722,-168.358778,2.759123,50.047395,0.961674,2.182659
0.198600,-138.378270,323.860179,-185.481909,2.787110,50.047415,0.961684,2.182835
0.198800,-119.640480,321.513508,-201.873029,2.815938,50.047435,0.961695,2.183010
0.199000,-100.430523,317.897970,-217.467447,2.845492,50.047455,0.961705,2.183186
0.199200,-80.824213,313.027834,-232.203621,2.875655,50.047475,0.961715,2.183361
0.199400,-60.898927,306.922320,-246.023393,2.906309,50.047494,0.961725,2.183536
0.199600,-40.733301,299.605524,-258.872223,2.937333,50.047514,0.961735,2.183712
0.199800,-20.406919,291.106322,-270.699403,2.968605,50.047533,0.961746,2.183887
